Time [s],Acceleration[mg]
2.499,-0.368124552
2.5,-4.53908E-10
2.501,0.368124553
2.502,0.315452894
2.503,1.904827053
2.504,0.001973272
2.505,1.951056516
2.506,0.229486758
2.507,-0.518246326
2.508,0.874666767
2.509,-0.248689888
2.51,1.587785253
2.511,-0.844327926
2.512,1.982287251
2.513,-0.982287251
2.514,1.844327925
2.515,-1.587785252
2.516,-0.751310113
2.517,-0.874666766
2.518,-1.481753675
2.519,0.770513243
2.52,-0.951056516
2.521,-0.001973272
2.522,-1.904827052
2.523,1.684547106
2.524,0.631875448
2.525,-4.62104E-10
2.526,1.368124553
2.527,-1.684547106
2.528,0.904827053
2.529,-1.998026728
2.53,0.951056516
2.531,-0.770513242
2.532,0.481753674
2.533,-1.125333233
2.534,-0.248689888
2.535,-0.412214747
2.536,-0.844327926
2.537,-0.017712749
2.538,-0.982287251
2.539,1.844327925
2.54,0.412214748
2.541,1.248689887
2.542,0.125333234
2.543,-1.481753675
2.544,-0.229486757
2.545,0.048943484
2.546,0.998026728
2.547,-1.904827052
2.548,-0.315452894
2.549,0.631875448
2.55,-1
2.551,0.368124553
2.552,-1.684547106
2.553,0.904827053
2.554,-0.998026728
2.555,0.951056516
2.556,0.229486758
2.557,-0.518246326
2.558,-0.125333233
2.559,-1.248689888
2.56,-0.412214747
2.561,0.155672074
2.562,0.982287251
2.563,-0.982287251
2.564,1.844327925
2.565,-0.587785252
2.566,1.248689887
2.567,1.125333234
2.568,-1.481753675
2.569,0.770513243
2.57,-1.951056516
2.571,1.998026728
2.572,0.095172948
2.573,1.684547106
2.574,-1.368124552
2.575,-4.76675E-10
2.576,0.368124553
2.577,0.315452894
2.578,-0.095172947
2.579,-0.998026728
2.58,1.951056516
2.581,-1.770513242
2.582,1.481753674
2.583,-0.125333233
2.584,-0.248689888
2.585,1.587785253
2.586,-0.844327926
2.587,-0.017712749
2.588,-1.982287251
2.589,1.844327925
2.59,0.412214748
2.591,0.248689887
2.592,0.125333234
2.593,0.518246325
2.594,-0.229486757
2.595,-1.951056516
2.596,0.998026728
2.597,-0.904827052
2.598,1.684547106
2.599,-1.368124552
2.6,-4.8487E-10
2.601,0.368124553
2.602,0.315452894
2.603,-0.095172947
2.604,-0.998026728
2.605,-0.048943484
2.606,-0.770513242
2.607,-0.518246326
2.608,-1.125333233
2.609,-1.248689888
2.61,0.587785253
2.611,0.155672074
2.612,-0.017712749
2.613,-0.982287251
2.614,0.844327925
2.615,-1.587785252
2.616,0.248689887
2.617,1.125333234
2.618,-1.481753675
2.619,-0.229486757
2.62,-1.951056516
2.621,-0.001973272
2.622,0.095172948
2.623,-0.315452894
2.624,0.631875448
2.625,-4.92156E-10
2.626,-0.631875447
2.627,0.315452894
2.628,1.904827053
2.629,0.001973272
2.63,1.951056516
2.631,0.229486758
2.632,1.481753674
2.633,0.874666767
2.634,-0.248689888
2.635,-0.412214747
2.636,0.155672074
2.637,-0.017712749
2.638,0.017712749
2.639,-0.155672075
2.64,-1.587785252
2.641,1.248689887
2.642,1.125333234
2.643,0.518246325
2.644,0.770513243
2.645,-1.951056516
2.646,-0.001973272
2.647,-1.904827052
2.648,0.684547106
2.649,-0.368124552
2.65,1
2.651,0.368124553
2.652,-0.684547106
2.653,1.904827053
2.654,-0.998026728
2.655,0.951056516
2.656,0.229486758
2.657,0.481753674
2.658,-1.125333233
2.659,-1.248689888
2.66,0.587785253
2.661,-0.844327926
2.662,0.982287251
2.663,-1.982287251
2.664,0.844327925
2.665,-0.587785252
2.666,0.248689887
2.667,-0.874666766
2.668,-0.481753675
2.669,1.770513243
2.67,0.048943484
2.671,1.998026728
2.672,0.095172948
2.673,0.684547106
2.674,-0.368124552
2.675,0.999999999
2.676,0.368124553
2.677,0.315452894
2.678,-0.095172947
2.679,-1.998026728
2.68,-0.048943484
2.681,-0.770513242
2.682,1.481753674
2.683,0.874666767
2.684,-1.248689888
2.685,1.587785253
2.686,-0.844327926
2.687,1.982287251
2.688,-1.982287251
2.689,-0.155672075
2.69,-0.587785252
2.691,0.248689887
2.692,1.125333234
2.693,-0.481753675
2.694,1.770513243
2.695,-1.951056516
2.696,1.998026728
2.697,-0.904827052
2.698,1.684547106
2.699,-1.368124552
2.7,-1.000000001
2.701,-0.631875447
2.702,-1.684547106
2.703,1.904827053
2.704,0.001973272
2.705,0.951056516
2.706,-0.770513242
2.707,0.481753674
2.708,-1.125333233
2.709,-1.248689888
2.71,0.587785253
2.711,0.155672074
2.712,0.982287251
2.713,0.017712749
2.714,0.844327925
2.715,-1.587785252
2.716,-0.751310113
2.717,1.125333234
2.718,-1.481753675
2.719,0.770513243
2.72,-1.951056516
2.721,1.998026728
2.722,-1.904827052
2.723,1.684547106
2.724,-0.368124552
2.725,-1.000000001
2.726,1.368124553
2.727,-0.684547106
2.728,-0.095172947
2.729,0.001973272
2.73,0.951056516
2.731,0.229486758
2.732,0.481753674
2.733,0.874666767
2.734,-0.248689888
2.735,1.587785253
2.736,0.155672074
2.737,1.982287251
2.738,0.017712749
2.739,-0.155672075
2.74,0.412214748
2.741,-0.751310113
2.742,0.125333234
2.743,-0.481753675
2.744,1.770513243
2.745,-1.951056516
2.746,-0.001973272
2.747,-1.904827052
2.748,0.684547106
2.749,-1.368124552
2.75,-1.000000001
2.751,1.368124553
2.752,0.315452894
2.753,0.904827053
2.754,0.001973272
2.755,0.951056516
2.756,0.229486758
2.757,1.481753674
2.758,0.874666767
2.759,-1.248689888
2.76,0.587785253
2.761,-0.844327926
2.762,0.982287251
2.763,0.017712749
2.764,-0.155672075
2.765,0.412214748
2.766,0.248689887
2.767,1.125333234
2.768,-1.481753675
2.769,0.770513243
2.77,-0.951056516
2.771,1.998026728
2.772,-0.904827052
2.773,-0.315452894
2.774,-0.368124552
2.775,-5.3769E-10
2.776,1.368124553
2.777,-0.684547106
2.778,1.904827053
2.779,-0.998026728
2.78,0.951056516
2.781,0.229486758
2.782,1.481753674
2.783,0.874666767
2.784,0.751310112
2.785,-0.412214747
2.786,0.155672074
2.787,-0.017712749
2.788,-1.982287251
2.789,0.844327925
2.79,-1.587785252
2.791,-0.751310113
2.792,-0.874666766
2.793,-1.481753675
2.794,0.770513243
2.795,-1.951056516
2.796,-0.001973272
2.797,0.095172948
2.798,1.684547106
2.799,0.631875448
2.8,-5.44976E-10
2.801,-0.631875447
2.802,0.315452894
2.803,-0.095172947
2.804,-0.998026728
2.805,-0.048943484
2.806,0.229486758
2.807,1.481753674
2.808,-1.125333233
2.809,-0.248689888
2.81,-0.412214747
2.811,0.155672074
2.812,1.982287251
2.813,0.017712749
2.814,-0.155672075
2.815,-1.587785252
2.816,-0.751310113
2.817,0.125333234
2.818,0.518246325
2.819,1.770513243
2.82,0.048943484
2.821,1.998026728
2.822,-0.904827052
2.823,0.684547106
2.824,-1.368124552
2.825,0.999999999
2.826,0.368124553
2.827,-1.684547106
2.828,-0.095172947
2.829,-0.998026728
2.83,0.951056516
2.831,-1.770513242
2.832,1.481753674
2.833,-1.125333233
2.834,-0.248689888
2.835,0.587785253
2.836,0.155672074
2.837,0.982287251
2.838,-0.982287251
2.839,-0.155672075
2.84,-1.587785252
2.841,0.248689887
2.842,0.125333234
2.843,-0.481753675
2.844,0.770513243
2.845,0.048943484
2.846,1.998026728
2.847,-0.904827052
2.848,0.684547106
2.849,-1.368124552
2.85,0.999999999
2.851,0.368124553
2.852,-0.684547106
2.853,1.904827053
2.854,-0.998026728
2.855,-0.048943484
2.856,-0.770513242
2.857,-0.518246326
2.858,-0.125333233
2.859,-0.248689888
2.86,-0.412214747
2.861,-1.844327926
2.862,1.982287251
2.863,-1.982287251
2.864,-0.155672075
2.865,0.412214748
2.866,-0.751310113
2.867,-0.874666766
2.868,0.518246325
2.869,1.770513243
2.87,-1.951056516
2.871,0.998026728
2.872,-1.904827052
2.873,0.684547106
2.874,-1.368124552
2.875,0.999999999
2.876,0.368124553
2.877,-1.684547106
2.878,-0.095172947
2.879,0.001973272
2.88,-0.048943484
2.881,-1.770513242
2.882,-0.518246326
2.883,-1.125333233
2.884,0.751310112
2.885,-0.412214747
2.886,-1.844327926
2.887,1.982287251
2.888,-1.982287251
2.889,0.844327925
2.89,-0.587785252
2.891,-0.751310113
2.892,1.125333234
2.893,-0.481753675
2.894,-0.229486757
2.895,0.048943484
2.896,-0.001973272
2.897,-0.904827052
2.898,1.684547106
2.899,0.631875448
2.9,-5.75938E-10
2.901,0.368124553
2.902,-1.684547106
2.903,1.904827053
2.904,-1.998026728
2.905,0.951056516
2.906,0.229486758
2.907,1.481753674
2.908,-1.125333233
2.909,-0.248689888
2.91,-0.412214747
2.911,-0.844327926
2.912,1.982287251
2.913,-0.982287251
2.914,0.844327925
2.915,0.412214748
2.916,-0.751310113
2.917,1.125333234
2.918,-0.481753675
2.919,0.770513243
2.92,-0.951056516
2.921,-0.001973272
2.922,-0.904827052
2.923,0.684547106
2.924,0.631875448
2.925,-5.83223E-10
2.926,-0.631875447
2.927,-1.684547106
2.928,1.904827053
2.929,-1.998026728
2.93,0.951056516
2.931,-1.770513242
2.932,1.481753674
2.933,-1.125333233
2.934,-1.248689888
2.935,1.587785253
2.936,-1.844327926
2.937,-0.017712749
2.938,-0.982287251
2.939,1.844327925
2.94,-0.587785252
2.941,-0.751310113
2.942,-0.874666766
2.943,-1.481753675
2.944,0.770513243
2.945,0.048943484
2.946,-0.001973272
2.947,-1.904827052
2.948,1.684547105
2.949,-0.368124552
2.95,-1.000000001
2.951,0.368124553
2.952,-1.684547106
2.953,1.904827053
2.954,-0.998026728
2.955,1.951056516
2.956,0.229486758
2.957,1.481753674
2.958,-0.125333233
2.959,0.751310112
2.96,0.587785253
2.961,-0.844327926
2.962,0.982287251
2.963,-0.982287251
2.964,-0.155672075
2.965,0.412214748
2.966,1.248689887
2.967,-0.874666766
2.968,0.518246325
2.969,0.770513243
2.97,0.048943484
2.971,0.998026728
2.972,0.095172948
2.973,0.684547105
2.974,0.631875448
2.975,-1.000000001
2.976,-0.631875447
2.977,-0.684547106
2.978,1.904827053
2.979,0.001973272
2.98,-0.048943484
2.981,0.229486758
2.982,0.481753674
2.983,-1.125333233
2.984,0.751310112
2.985,1.587785253
2.986,0.155672074
2.987,1.982287251
2.988,-1.982287251
2.989,-0.155672075
2.99,-1.587785252
2.991,-0.751310113
2.992,1.125333234
2.993,-1.481753675
2.994,0.770513243
2.995,-0.951056516
2.996,1.998026728
2.997,-0.904827052
2.998,0.684547105
2.999,-0.368124552
3,0.999999999
3.001,-0.631875447
3.002,0.315452894
3.003,0.904827053
3.004,-1.998026728
3.005,0.951056516
3.006,0.229486758
3.007,1.481753674
3.008,0.874666767
3.009,0.751310112
3.01,0.587785253
3.011,-0.844327926
3.012,-0.017712749
3.013,-1.982287251
3.014,-0.155672075
3.015,0.412214748
3.016,0.248689887
3.017,1.125333234
3.018,-1.481753675
3.019,0.770513243
3.02,-0.951056516
3.021,-0.001973272
3.022,0.095172948
3.023,-0.315452895
3.024,0.631875448
3.025,-1.000000001
3.026,0.368124553
3.027,-0.684547106
3.028,-0.095172947
3.029,0.001973272
3.03,-0.048943484
3.031,-0.770513242
3.032,0.481753674
3.033,-1.125333233
3.034,-1.248689888
3.035,-0.412214747
3.036,-0.844327926
3.037,1.982287251
3.038,0.017712749
3.039,0.844327925
3.04,0.412214748
3.041,-0.751310113
3.042,0.125333234
3.043,-1.481753675
3.044,-0.229486757
3.045,0.048943484
3.046,1.998026728
3.047,-0.904827052
3.048,0.684547105
3.049,0.631875448
3.05,-1.000000001
3.051,-0.631875447
3.052,-1.684547106
3.053,-0.095172947
3.054,-1.998026728
3.055,0.951056516
3.056,-0.770513242
3.057,-0.518246326
3.058,-1.125333233
3.059,-0.248689888
3.06,0.587785253
3.061,-0.844327926
3.062,1.982287251
3.063,0.017712749
3.064,0.844327925
3.065,-0.587785252
3.066,1.248689887
3.067,0.125333234
3.068,-1.481753675
3.069,0.770513243
3.07,-1.951056516
3.071,0.998026728
3.072,0.095172948
3.073,0.684547105
3.074,-0.368124552
3.075,-1.000000001
3.076,1.368124553
3.077,0.315452894
3.078,0.904827053
3.079,-0.998026728
3.08,-0.048943484
3.081,-0.770513242
3.082,-0.518246326
3.083,0.874666767
3.084,-0.248689888
3.085,0.587785253
3.086,0.155672074
3.087,-0.017712749
3.088,-1.982287251
3.089,1.844327925
3.09,0.412214748
3.091,1.248689887
3.092,-0.874666766
3.093,0.518246325
3.094,-0.229486757
3.095,0.048943484
3.096,-0.001973272
3.097,-1.904827052
3.098,0.684547105
3.099,-1.368124552
3.1,-1.000000001
3.101,1.368124553
3.102,0.315452894
3.103,1.904827053
3.104,-1.998026728
3.105,1.951056516
3.106,0.229486758
3.107,0.481753674
3.108,-0.125333233
3.109,-1.248689888
3.11,-0.412214747
3.111,0.155672074
3.112,-0.017712749
3.113,-1.982287251
3.114,-0.155672075
3.115,-1.587785252
3.116,-0.751310113
3.117,-0.874666766
3.118,-0.481753675
3.119,0.770513243
3.12,-1.951056516
3.121,-0.001973272
3.122,-0.904827052
3.123,0.684547105
3.124,0.631875448
3.125,0.999999999
3.126,1.368124553
3.127,-1.684547106
3.128,1.904827053
3.129,0.001973272
3.13,1.951056516
3.131,-1.770513242
3.132,0.481753674
3.133,-0.125333233
3.134,-1.248689888
3.135,1.587785253
3.136,-1.844327926
3.137,-0.017712749
3.138,-0.982287251
3.139,0.844327925
3.14,-1.587785252
3.141,-0.751310113
3.142,0.125333234
3.143,-1.481753675
3.144,1.770513243
3.145,-0.951056516
3.146,-0.001973272
3.147,0.095172948
3.148,1.684547105
3.149,-1.368124552
3.15,-6.52433E-10
3.151,0.368124553
3.152,-0.684547106
3.153,0.904827053
3.154,-1.998026728
3.155,-0.048943484
3.156,-0.770513242
3.157,0.481753674
3.158,-1.125333233
3.159,-0.248689888
3.16,1.587785253
3.161,-1.844327926
3.162,0.982287251
3.163,0.017712749
3.164,-0.155672075
3.165,-1.587785252
3.166,0.248689887
3.167,0.125333234
3.168,-0.481753675
3.169,-0.229486757
3.17,0.048943484
3.171,1.998026728
3.172,-0.904827052
3.173,-0.315452895
3.174,0.631875448
3.175,-1.000000001
3.176,1.368124553
3.177,-0.684547106
3.178,1.904827053
3.179,-1.998026728
3.18,-0.048943484
3.181,-0.770513242
3.182,0.481753674
3.183,0.874666767
3.184,-1.248689888
3.185,-0.412214747
3.186,0.155672074
3.187,-0.017712749
3.188,-1.982287251
3.189,1.844327925
3.19,-1.587785252
3.191,-0.751310113
3.192,-0.874666766
3.193,-0.481753675
3.194,-0.229486757
3.195,-1.951056517
3.196,0.998026728
3.197,0.095172948
3.198,1.684547105
3.199,0.631875448
3.2,-1.000000001
3.201,-0.631875447
3.202,0.315452894
3.203,-0.095172947
3.204,-1.998026728
3.205,0.951056516
3.206,0.229486758
3.207,-0.518246326
3.208,-1.125333233
3.209,-0.248689888
3.21,0.587785253
3.211,-0.844327926
3.212,-0.017712749
3.213,-0.982287251
3.214,0.844327925
3.215,0.412214748
3.216,1.248689887
3.217,0.125333234
3.218,-1.481753675
3.219,1.770513243
3.22,-1.951056517
3.221,1.998026728
3.222,0.095172948
3.223,0.684547105
3.224,-1.368124552
3.225,-6.7429E-10
3.226,-0.631875447
3.227,0.315452894
3.228,1.904827053
3.229,-0.998026728
3.23,-0.048943484
3.231,-1.770513242
3.232,1.481753674
3.233,-1.125333233
3.234,-0.248689888
3.235,1.587785253
3.236,-0.844327926
3.237,1.982287251
3.238,0.017712749
3.239,-0.155672075
3.24,-0.587785252
3.241,1.248689887
3.242,-0.874666766
3.243,0.518246325
3.244,-0.229486757
3.245,0.048943483
3.246,-0.001973272
3.247,-0.904827052
3.248,0.684547105
3.249,-0.368124552
3.25,-6.81576E-10
3.251,1.368124553
3.252,-0.684547106
3.253,0.904827053
3.254,-1.998026728
3.255,-0.048943484
3.256,-1.770513242
3.257,0.481753674
3.258,-0.125333233
3.259,-1.248689888
3.26,1.587785253
3.261,-0.844327926
3.262,-0.017712749
3.263,0.017712749
3.264,-0.155672075
3.265,-0.587785252
3.266,-0.751310114
3.267,-0.874666766
3.268,0.518246325
3.269,-0.229486757
3.27,-0.951056517
3.271,0.998026728
3.272,-1.904827052
3.273,1.684547105
3.274,0.631875448
3.275,-6.90681E-10
3.276,1.368124553
3.277,0.315452894
3.278,-0.095172947
3.279,0.001973272
3.28,-0.048943484
3.281,0.229486758
3.282,1.481753673
3.283,-1.125333233
3.284,-0.248689888
3.285,0.587785253
3.286,-0.844327926
3.287,-0.017712749
3.288,-0.982287251
3.289,1.844327925
3.29,-0.587785252
3.291,1.248689886
3.292,1.125333234
3.293,-0.481753675
3.294,0.770513243
3.295,-1.951056517
3.296,-0.001973272
3.297,-0.904827052
3.298,0.684547105
3.299,-1.368124552
3.3,0.999999999
3.301,1.368124553
3.302,-0.684547106
3.303,0.904827053
3.304,0.001973272
3.305,1.951056516
3.306,-1.770513242
3.307,0.481753673
3.308,0.874666767
3.309,-1.248689888
3.31,0.587785253
3.311,-0.844327926
3.312,0.982287251
3.313,-1.982287251
3.314,0.844327925
3.315,-0.587785252
3.316,0.248689886
3.317,-0.874666766
3.318,-1.481753675
3.319,-0.229486757
3.32,-1.951056517
3.321,0.998026728
3.322,-1.904827052
3.323,1.684547105
3.324,-1.368124552
3.325,-1.000000001
3.326,0.368124553
3.327,-1.684547106
3.328,1.904827053
3.329,-0.998026728
3.33,0.951056516
3.331,0.229486758
3.332,0.481753673
3.333,-1.125333233
3.334,-0.248689888
3.335,-0.412214747
3.336,-1.844327926
3.337,1.982287251
3.338,-0.982287251
3.339,1.844327925
3.34,-0.587785252
3.341,1.248689886
3.342,0.125333234
3.343,-0.481753675
3.344,1.770513243
3.345,-1.951056517
3.346,0.998026728
3.347,-1.904827052
3.348,1.684547105
3.349,-0.368124552
3.35,0.999999999
3.351,-0.631875447
3.352,0.315452894
3.353,0.904827053
3.354,0.001973272
3.355,0.951056516
3.356,-0.770513242
3.357,1.481753673
3.358,-0.125333233
3.359,-1.248689888
3.36,0.587785253
3.361,-0.844327926
3.362,-0.017712749
3.363,-0.982287251
3.364,0.844327925
3.365,-1.587785252
3.366,-0.751310114
3.367,1.125333234
3.368,-0.481753675
3.369,1.770513243
3.37,-0.951056517
3.371,1.998026728
3.372,0.095172948
3.373,0.684547105
3.374,-1.368124552
3.375,-7.19824E-10
3.376,1.368124553
3.377,0.315452894
3.378,0.904827053
3.379,-0.998026728
3.38,1.951056516
3.381,0.229486758
3.382,0.481753673
3.383,-1.125333233
3.384,-1.248689888
3.385,1.587785253
3.386,0.155672074
3.387,-0.017712749
3.388,-1.982287251
3.389,-0.155672075
3.39,-0.587785252
3.391,1.248689886
3.392,1.125333234
3.393,-1.481753675
3.394,-0.229486757
3.395,-1.951056517
3.396,1.998026728
3.397,0.095172948
3.398,0.684547105
3.399,0.631875448
3.4,-1.000000001
3.401,0.368124553
3.402,-1.684547106
3.403,-0.095172947
3.404,0.001973272
3.405,-0.048943484
3.406,-1.770513242
3.407,1.481753673
3.408,-1.125333233
3.409,0.751310112
3.41,-0.412214747
3.411,0.155672074
3.412,0.982287251
3.413,-0.982287251
3.414,1.844327925
3.415,-1.587785252
3.416,1.248689886
3.417,-0.874666766
3.418,-1.481753675
3.419,-0.229486757
3.42,-1.951056517
3.421,1.998026728
3.422,-1.904827052
3.423,1.684547105
3.424,0.631875448
3.425,0.999999999
3.426,1.368124553
3.427,-0.684547106
3.428,0.904827053
3.429,-1.998026728
3.43,0.951056516
3.431,-1.770513242
3.432,1.481753673
3.433,0.874666767
3.434,0.751310112
3.435,-0.412214747
3.436,0.155672074
3.437,1.982287251
3.438,0.017712749
3.439,0.844327925
3.44,-0.587785252
3.441,1.248689886
3.442,1.125333234
3.443,-0.481753675
3.444,-0.229486757
3.445,-1.951056517
3.446,0.998026728
3.447,-0.904827052
3.448,0.684547105
3.449,0.631875448
3.45,-7.435E-10
3.451,-0.631875447
3.452,-1.684547106
3.453,0.904827053
3.454,-1.998026728
3.455,1.951056516
3.456,0.229486758
3.457,-0.518246327
3.458,0.874666767
3.459,-1.248689888
3.46,0.587785253
3.461,-0.844327926
3.462,1.982287251
3.463,0.017712749
3.464,0.844327925
3.465,-1.587785252
3.466,-0.751310114
3.467,1.125333234
3.468,0.518246325
3.469,1.770513243
3.47,-0.951056517
3.471,0.998026728
3.472,-0.904827052
3.473,0.684547105
3.474,-1.368124552
3.475,0.999999999
3.476,1.368124553
3.477,0.315452894
3.478,0.904827053
3.479,0.001973272
3.48,1.951056516
3.481,-0.770513242
3.482,-0.518246327
3.483,-0.125333233
3.484,-1.248689888
3.485,-0.412214747
3.486,0.155672074
3.487,1.982287251
3.488,0.017712749
3.489,0.844327925
3.49,-0.587785252
3.491,1.248689886
3.492,1.125333234
3.493,-1.481753675
3.494,0.770513243
3.495,-1.951056517
3.496,1.998026728
3.497,0.095172948
3.498,0.684547105
3.499,0.631875448
3.5,-1.000000001
3.501,0.368124553
3.502,-1.684547106
3.503,-0.095172947
3.504,-0.998026728
3.505,1.951056516
3.506,-0.770513242
3.507,0.481753673
3.508,0.874666767
3.509,-0.248689888
3.51,0.587785253
3.511,-1.844327926
3.512,-0.017712749
3.513,0.017712749
3.514,0.844327925
3.515,-0.587785252
3.516,1.248689886
3.517,1.125333234
3.518,-0.481753675
3.519,0.770513243
3.52,-0.951056517
3.521,-0.001973272
3.522,-1.904827052
3.523,0.684547105
3.524,-1.368124552
3.525,0.999999999
3.526,1.368124553
3.527,0.315452894
3.528,0.904827053
3.529,-0.998026728
3.53,0.951056516
3.531,-0.770513242
3.532,-0.518246327
3.533,-0.125333233
3.534,0.751310112
3.535,0.587785253
3.536,-1.844327926
3.537,-0.017712749
3.538,-0.982287251
3.539,0.844327925
3.54,-1.587785252
3.541,0.248689886
3.542,-0.874666766
3.543,-0.481753675
3.544,1.770513243
3.545,-0.951056517
3.546,-0.001973272
3.547,-1.904827052
3.548,1.684547105
3.549,-1.368124552
3.55,0.999999999
3.551,1.368124553
3.552,0.315452894
3.553,-0.095172947
3.554,-0.998026728
3.555,1.951056516
3.556,0.229486758
3.557,1.481753673
3.558,-0.125333233
3.559,-0.248689888
3.56,1.587785253
3.561,0.155672074
3.562,-0.017712749
3.563,-1.982287251
3.564,1.844327925
3.565,-1.587785252
3.566,0.248689886
3.567,0.125333234
3.568,-0.481753675
3.569,-0.229486757
3.57,0.048943483
3.571,0.998026728
3.572,0.095172948
3.573,-0.315452895
3.574,-0.368124552
3.575,-1.000000001
3.576,1.368124553
3.577,-0.684547106
3.578,1.904827053
3.579,0.001973272
3.58,-0.048943484
3.581,-0.770513242
3.582,-0.518246327
3.583,-1.125333233
3.584,-1.248689888
3.585,0.587785253
3.586,0.155672074
3.587,-0.017712749
3.588,0.017712749
3.589,0.844327925
3.59,-0.587785252
3.591,-0.751310114
3.592,-0.874666766
3.593,-1.481753675
3.594,-0.229486757
3.595,-0.951056517
3.596,0.998026728
3.597,-1.904827052
3.598,-0.315452895
3.599,-0.368124552
3.6,-1.000000001
3.601,0.368124553
3.602,-1.684547107
3.603,1.904827053
3.604,0.001973272
3.605,0.951056516
3.606,-1.770513242
3.607,0.481753673
3.608,-0.125333233
3.609,0.751310112
3.61,-0.412214747
3.611,-0.844327926
3.612,1.982287251
3.613,-1.982287251
3.614,1.844327925
3.615,-0.587785252
3.616,1.248689886
3.617,0.125333234
3.618,0.518246325
3.619,1.770513243
3.62,0.048943483
3.621,-0.001973272
3.622,-0.904827052
3.623,0.684547105
3.624,0.631875448
3.625,-1.000000001
3.626,-0.631875447
3.627,0.315452893
3.628,1.904827053
3.629,-1.998026728
3.63,0.951056516
3.631,-1.770513242
3.632,-0.518246327
3.633,0.874666767
3.634,0.751310112
3.635,0.587785253
3.636,-0.844327926
3.637,0.982287251
3.638,0.017712749
3.639,0.844327925
3.64,0.412214748
3.641,-0.751310114
3.642,-0.874666766
3.643,0.518246325
3.644,-0.229486757
3.645,0.048943483
3.646,0.998026728
3.647,-0.904827052
3.648,-0.315452895
3.649,0.631875448
3.65,-1.000000001
3.651,1.368124553
3.652,-0.684547107
3.653,1.904827053
3.654,0.001973272
3.655,1.951056516
3.656,-0.770513242
3.657,0.481753673
3.658,-0.125333233
3.659,0.751310112
3.66,1.587785253
3.661,-0.844327926
3.662,0.982287251
3.663,-0.982287251
3.664,-0.155672075
3.665,-0.587785252
3.666,1.248689886
3.667,1.125333234
3.668,-0.481753675
3.669,-0.229486757
3.67,0.048943483
3.671,0.998026728
3.672,0.095172948
3.673,0.684547105
3.674,-1.368124552
3.675,0.999999999
3.676,0.368124553
3.677,-0.684547107
3.678,-0.095172947
3.679,0.001973272
3.68,0.951056516
3.681,-0.770513242
3.682,-0.518246327
3.683,-1.125333233
3.684,0.751310112
3.685,1.587785253
3.686,-0.844327926
3.687,-0.017712749
3.688,-0.982287251
3.689,1.844327925
3.69,-0.587785252
3.691,-0.751310114
3.692,-0.874666766
3.693,0.518246325
3.694,0.770513243
3.695,0.048943483
3.696,-0.001973272
3.697,0.095172948
3.698,-0.315452895
3.699,0.631875448
3.7,-1.000000001
3.701,0.368124553
3.702,-1.684547107
3.703,1.904827053
3.704,-1.998026728
3.705,0.951056516
3.706,-0.770513242
3.707,1.481753673
3.708,-0.125333233
3.709,0.751310112
3.71,-0.412214747
3.711,-1.844327926
3.712,-0.017712749
3.713,0.017712749
3.714,1.844327925
3.715,-0.587785252
3.716,0.248689886
3.717,0.125333234
3.718,-0.481753675
3.719,0.770513243
3.72,0.048943483
3.721,0.998026728
3.722,-1.904827052
3.723,0.684547105
3.724,0.631875448
3.725,0.999999999
3.726,-0.631875447
3.727,0.315452893
3.728,1.904827053
3.729,0.001973272
3.73,-0.048943484
3.731,0.229486758
3.732,1.481753673
3.733,-0.125333233
3.734,-1.248689888
3.735,-0.412214747
3.736,-1.844327926
3.737,1.982287251
3.738,-0.982287251
3.739,0.844327925
3.74,-0.587785252
3.741,1.248689886
3.742,-0.874666766
3.743,-1.481753675
3.744,1.770513243
3.745,-1.951056517
3.746,1.998026728
3.747,0.095172948
3.748,0.684547105
3.749,0.631875448
3.75,0.999999999
3.751,-0.631875447
3.752,0.315452893
3.753,1.904827053
3.754,0.001973272
3.755,-0.048943484
3.756,0.229486758
3.757,1.481753673
3.758,-1.125333233
3.759,0.751310112
3.76,0.587785253
3.761,-1.844327926
3.762,-0.017712749
3.763,0.017712749
3.764,0.844327925
3.765,-1.587785252
3.766,1.248689886
3.767,-0.874666766
3.768,0.518246325
3.769,0.770513243
3.77,-1.951056517
3.771,1.998026728
3.772,0.095172948
3.773,0.684547105
3.774,-1.368124552
3.775,0.999999999
3.776,-0.631875447
3.777,-0.684547107
3.778,-0.095172947
3.779,-0.998026728
3.78,1.951056516
3.781,-1.770513242
3.782,-0.518246327
3.783,-0.125333233
3.784,-0.248689888
3.785,-0.412214747
3.786,-1.844327926
3.787,0.982287251
3.788,-0.982287251
3.789,-0.155672075
3.79,-0.587785252
3.791,1.248689886
3.792,1.125333234
3.793,0.518246325
3.794,0.770513243
3.795,-1.951056517
3.796,1.998026728
3.797,-0.904827052
3.798,-0.315452895
3.799,-0.368124552
3.8,0.999999999
3.801,-0.631875447
3.802,-1.684547107
3.803,0.904827053
3.804,0.001973272
3.805,1.951056516
3.806,-1.770513242
3.807,-0.518246327
3.808,-0.125333233
3.809,-0.248689888
3.81,-0.412214747
3.811,-0.844327926
3.812,1.982287251
3.813,-1.982287251
3.814,-0.155672075
3.815,-0.587785252
3.816,-0.751310114
3.817,-0.874666766
3.818,0.518246325
3.819,-0.229486757
3.82,-0.951056517
3.821,1.998026728
3.822,-0.904827052
3.823,0.684547105
3.824,0.631875448
3.825,0.999999999
3.826,1.368124553
3.827,-0.684547107
